timestamp            ,item                                                     ,slug                                                                 ,server   ,top_buy  ,low_sell  ,avg_price ,volume   ,source
2025-10-18T16:20:18Z ,Engineer Hat                                             ,clothinghead_engineert4                                              ,devaloka ,         ,  9800.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Swashbuckler Gloves                                      ,mediumhands_undeadberserkert3                                        ,devaloka ,         ,   125.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Pirate Gunslinger Hat                                    ,mediumhead_undeadpistoleert4                                         ,devaloka ,         ,    30.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Sorcerer Hunter Coat                                     ,mediumchest_sorchuntert4                                             ,devaloka ,         ,    90.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Corrupted Fanatic Pants                                  ,mediumlegs_corruptedelite1t5                                         ,devaloka ,         ,    74.0  ,          ,    23.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Sovereign Leather Gloves                                 ,mediumhands_leatherinfluencet5                                       ,devaloka ,         ,   250.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Leather Boots                                            ,mediumfeet_leatherdropt2                                             ,devaloka ,         ,    30.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Primeval Leather Hat                                     ,mediumhead_angryearth1t5                                             ,devaloka ,         ,    35.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Pirate Captain Shoes                                     ,mediumfeet_undeadofficert3                                           ,devaloka ,         ,    53.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Sorcerer Hunter Gauntlets                                ,mediumhands_sorchuntert2                                             ,devaloka ,         ,    90.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Leather Gloves                                           ,mediumhands_leather_siege_s7                                         ,devaloka ,         ,  2000.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Smelter's Mitts                                          ,clothinghands_smeltert5                                              ,devaloka ,         ,  2839.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Pirate Gunslinger Shoes                                  ,mediumfeet_undeadpistoleert2                                         ,devaloka ,         ,    10.52 ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Desecrated Leather Pants                                 ,mediumlegs_lostelite1t5                                              ,devaloka ,         ,   300.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Leather Pants                                            ,mediumlegs_leather_siege_s7                                          ,devaloka ,         ,   500.0  ,          ,     8.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Weaver's Pants                                           ,clothinglegs_weavert5                                                ,devaloka ,         ,  2250.0  ,          ,    12.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Weaponsmith Gloves                                       ,clothinghands_blacksmitht5                                           ,devaloka ,         ,  4138.0  ,          ,    10.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Leather Pants                                            ,mediumlegs_leatherdropt2                                             ,devaloka ,         ,    79.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Forsaken Leather Gloves                                  ,mediumhands_drowned1t3                                               ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Corrupted Leather Coat                                   ,mediumchest_corruptedelite1t4                                        ,devaloka ,         ,    30.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Rough Leather Boots                                      ,mediumfeet_leathert2                                                 ,devaloka ,         ,     9.99 ,          ,    22.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Daywear Gloves                                           ,femmedhands_dropt2                                                   ,devaloka ,         ,    70.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Mixer's Pants                                            ,mediumlegs_jewelcraftingt4                                           ,devaloka ,         ,  3900.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Swashbuckler Hat                                         ,mediumhead_undeadberserkert4                                         ,devaloka ,         ,    99.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Rescuer Shirt                                            ,mediumchest_rescuert3                                                ,devaloka ,         ,    90.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Forsaken Leather Pants                                   ,mediumlegs_lost1t3                                                   ,devaloka ,         ,    10.0  ,          ,    12.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Profane Gloves                                           ,mediumhands_corrupted2t4                                             ,devaloka ,         ,    50.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Desecrated Leather Hat                                   ,mediumhead_lostelite1t5                                              ,devaloka ,         ,   100.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Corrupting Gloves                                        ,mediumhands_darknessbreacht3                                         ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Brutish Leather Coat                                     ,mediumchest_leatherpvpdropt3                                         ,devaloka ,         ,    50.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Layered Leather Hat                                      ,mediumhead_leathert4                                                 ,devaloka ,         ,    70.0  ,          ,    26.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Layered Leather Coat                                     ,mediumchest_leathert4                                                ,devaloka ,         ,    30.0  ,          ,    21.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Minstrel Boots                                           ,fembard_medfeet_dropt3                                               ,devaloka ,         ,    30.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Leather Gloves                                           ,mediumhands_leatherdropt3                                            ,devaloka ,         ,    20.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Breaching Boots                                          ,mediumfeet_darknessbreacht5                                          ,devaloka ,         ,   600.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Rescuer Pants                                            ,mediumlegs_rescuert5                                                 ,devaloka ,         ,    20.0  ,          ,    15.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Trapper Boots                                            ,mediumfeet_furdropt4                                                 ,devaloka ,         ,    50.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Desecrated Leather Coat                                  ,mediumchest_lostelite1t4                                             ,devaloka ,         ,   699.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Rugged Fur Hat                                           ,mediumhead_furt3                                                     ,devaloka ,         ,   100.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Profane Boots                                            ,mediumfeet_corrupted2t5                                              ,devaloka ,         ,    19.0  ,          ,     8.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Monstrum Vambrace                                        ,mediumhandsbeastelitet5                                              ,devaloka ,         ,   400.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Forsaken Leather Boots                                   ,mediumfeet_lost1t2                                                   ,devaloka ,         ,    30.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Layered Fur Gloves                                       ,mediumhands_furt4                                                    ,devaloka ,         ,   100.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Monstrum Mask                                            ,mediumheadbeastelitet5                                               ,devaloka ,         ,   100.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Varangian Greave                                         ,mediumlegs_knightt3                                                  ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Rescuer Pants                                            ,mediumlegs_rescuert3                                                 ,devaloka ,         ,    35.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Defiled Leather Gloves                                   ,mediumhands_corrupted1t3                                             ,devaloka ,         ,    98.0  ,          ,     6.0 ,nwmp_snapshot
